id,source_type,source_file,raw_text,name,url,domain,category,subcategory,purpose,department,agent_owner,use_case,data_type,access_type,cost_level,risk_level,legal_notes,setup_steps,example_prompt,tags,priority_score,verified_status,last_checked,notes
EIC-0243,photo_ocr,FB_IMG_1778509487954.jpg,"¢ coddy.tech - - daily coding challenges across multiple languages,.",Coddy,https://coddy.tech,coddy.tech,Education & Training,,- daily coding challenges across multiple languages,CEO Command Center,Strategy Assistant,"Strategy Assistant taps coddy.tech for learning, research, or reference material. Drop key concepts into Blinko (RAG) so the rest of the Hive can recall them.",,free,free,low,,"1. Open https://coddy.tech.
2. Note key takeaways into `Notes/inbox.org` or push to Blinko via `agentmemory MCP`.
3. Build a study-track in `05_PERSONAL/` if multi-week.",,expert faster,3,auto,2026-05-12,photo_topic=Sites that Can turn you into a Tech Expert faster.
EIC-0244,photo_ocr,FB_IMG_1778509487954.jpg,"¢ codecrafters.io - Rebuild Redis ,,Git ,SQLite or complex softwares from scratch.",Codecrafters,https://codecrafters.io,codecrafters.io,Education & Training,,"Rebuild Redis ,,Git ,SQLite or complex softwares from scratch",CEO Command Center,Strategy Assistant,"Strategy Assistant taps codecrafters.io for learning, research, or reference material. Drop key concepts into Blinko (RAG) so the rest of the Hive can recall them.",,free,free,low,,"1. Open https://codecrafters.io.
2. Note key takeaways into `Notes/inbox.org` or push to Blinko via `agentmemory MCP`.
3. Build a study-track in `05_PERSONAL/` if multi-week.",,expert faster,3,auto,2026-05-12,photo_topic=Sites that Can turn you into a Tech Expert faster.
EIC-0245,photo_ocr,FB_IMG_1778509497319.jpg,¢ coinarchives.com - Millions of ancient coin records with auction prices,Coinarchives,https://coinarchives.com,coinarchives.com,Education & Training,,Millions of ancient coin records with auction prices,CEO Command Center,Strategy Assistant,"Strategy Assistant taps coinarchives.com for learning, research, or reference material. Drop key concepts into Blinko (RAG) so the rest of the Hive can recall them.",,free,free,low,,"1. Open https://coinarchives.com.
2. Note key takeaways into `Notes/inbox.org` or push to Blinko via `agentmemory MCP`.
3. Build a study-track in `05_PERSONAL/` if multi-week.",,rare knowledge,3,auto,2026-05-12,photo_topic=Platforms that unlock rare knowledge.. | ¢ passc.net/EarthlmpactDatabase   Every confirmed meteor crater mapped
EIC-0246,photo_ocr,FB_IMG_1778509230543.jpg,¢ cpu.land - Watch how a CPU runs instructions,Cpu,https://cpu.land,cpu.land,Education & Training,,Watch how a CPU runs instructions,CEO Command Center,Strategy Assistant,"Strategy Assistant taps cpu.land for learning, research, or reference material. Drop key concepts into Blinko (RAG) so the rest of the Hive can recall them.",,free,free,low,,"1. Open https://cpu.land.
2. Note key takeaways into `Notes/inbox.org` or push to Blinko via `agentmemory MCP`.
3. Build a study-track in `05_PERSONAL/` if multi-week.",,engine internals,3,auto,2026-05-12,photo_topic=Platforms to decode how different systems operate | e engine sim.parts   See engine internals move in real time
EIC-0247,photo_ocr,FB_IMG_1778509487954.jpg,¢ cryptopals.com - Learn cryptography by breaking real ciphers .,Cryptopals,https://cryptopals.com,cryptopals.com,Education & Training,,Learn cryptography by breaking real ciphers,CEO Command Center,Strategy Assistant,"Strategy Assistant taps cryptopals.com for learning, research, or reference material. Drop key concepts into Blinko (RAG) so the rest of the Hive can recall them.",,free,free,low,,"1. Open https://cryptopals.com.
2. Note key takeaways into `Notes/inbox.org` or push to Blinko via `agentmemory MCP`.
3. Build a study-track in `05_PERSONAL/` if multi-week.",,expert faster,3,auto,2026-05-12,photo_topic=Sites that Can turn you into a Tech Expert faster.
EIC-0248,photo_ocr,FB_IMG_1778509487954.jpg,¢ cssgridgarden.com - Learn CSS Grid by growing a virtual garden,Cssgridgarden,https://cssgridgarden.com,cssgridgarden.com,Education & Training,,Learn CSS Grid by growing a virtual garden,CEO Command Center,Strategy Assistant,"Strategy Assistant taps cssgridgarden.com for learning, research, or reference material. Drop key concepts into Blinko (RAG) so the rest of the Hive can recall them.",,free,free,low,,"1. Open https://cssgridgarden.com.
2. Note key takeaways into `Notes/inbox.org` or push to Blinko via `agentmemory MCP`.
3. Build a study-track in `05_PERSONAL/` if multi-week.",,expert faster,3,auto,2026-05-12,photo_topic=Sites that Can turn you into a Tech Expert faster.
EIC-0249,photo_ocr,FB_IMG_1778509230543.jpg,« datacenterknowledge.com - Data center infrastructure explained,Datacenterknowledge,https://datacenterknowledge.com,datacenterknowledge.com,Education & Training,,Data center infrastructure explained,CEO Command Center,Strategy Assistant,"Strategy Assistant taps datacenterknowledge.com for learning, research, or reference material. Drop key concepts into Blinko (RAG) so the rest of the Hive can recall them.",,free,free,low,,"1. Open https://datacenterknowledge.com.
2. Note key takeaways into `Notes/inbox.org` or push to Blinko via `agentmemory MCP`.
3. Build a study-track in `05_PERSONAL/` if multi-week.",,engine internals,3,auto,2026-05-12,photo_topic=Platforms to decode how different systems operate | e engine sim.parts   See engine internals move in real time
EIC-0250,photo_ocr,FB_IMG_1778509487954.jpg,¢ devchallenges.io - Full-stack project challenges with real-world design briefs,Devchallenges,https://devchallenges.io,devchallenges.io,Education & Training,,Full-stack project challenges with real-world design briefs,CEO Command Center,Strategy Assistant,"Strategy Assistant taps devchallenges.io for learning, research, or reference material. Drop key concepts into Blinko (RAG) so the rest of the Hive can recall them.",,free,free,low,,"1. Open https://devchallenges.io.
2. Note key takeaways into `Notes/inbox.org` or push to Blinko via `agentmemory MCP`.
3. Build a study-track in `05_PERSONAL/` if multi-week.",,expert faster,3,auto,2026-05-12,photo_topic=Sites that Can turn you into a Tech Expert faster.
EIC-0251,photo_ocr,FB_IMG_1778509497319.jpg,digi.vatlib.it - Vatican’s digitized ancient manuscripts collection.,Digi,https://digi.vatlib.it,digi.vatlib.it,Education & Training,,Vatican’s digitized ancient manuscripts collection,CEO Command Center,Strategy Assistant,"Strategy Assistant taps digi.vatlib.it for learning, research, or reference material. Drop key concepts into Blinko (RAG) so the rest of the Hive can recall them.",,free,free,low,,"1. Open https://digi.vatlib.it.
2. Note key takeaways into `Notes/inbox.org` or push to Blinko via `agentmemory MCP`.
3. Build a study-track in `05_PERSONAL/` if multi-week.",,rare knowledge,3,auto,2026-05-12,photo_topic=Platforms that unlock rare knowledge.. | ¢ passc.net/EarthlmpactDatabase   Every confirmed meteor crater mapped
EIC-0252,photo_ocr,FB_IMG_1778509230543.jpg,¢ dnsviz.net - Analyze DNS trust chains and resolution paths,Dnsviz,https://dnsviz.net,dnsviz.net,Education & Training,,Analyze DNS trust chains and resolution paths,CEO Command Center,Strategy Assistant,"Strategy Assistant taps dnsviz.net for learning, research, or reference material. Drop key concepts into Blinko (RAG) so the rest of the Hive can recall them.",,free,free,low,,"1. Open https://dnsviz.net.
2. Note key takeaways into `Notes/inbox.org` or push to Blinko via `agentmemory MCP`.
3. Build a study-track in `05_PERSONAL/` if multi-week.",,engine internals,3,auto,2026-05-12,photo_topic=Platforms to decode how different systems operate | e engine sim.parts   See engine internals move in real time
EIC-0253,photo_ocr,FB_IMG_1778509507011.jpg,¢ etymonline.com - Full origin history of every English word,Etymonline,https://etymonline.com,etymonline.com,Education & Training,,Full origin history of every English word,CEO Command Center,Strategy Assistant,"Strategy Assistant taps etymonline.com for learning, research, or reference material. Drop key concepts into Blinko (RAG) so the rest of the Hive can recall them.",,free,free,low,,"1. Open https://etymonline.com.
2. Note key takeaways into `Notes/inbox.org` or push to Blinko via `agentmemory MCP`.
3. Build a study-track in `05_PERSONAL/` if multi-week.",,history,3,auto,2026-05-12,photo_topic=platforms for finding hard to  access information..
EIC-0254,photo_ocr,FB_IMG_1778509487954.jpg,* exercism.org - Code exercises with real mentor feedback in 60 languages,Exercism,https://exercism.org,exercism.org,Education & Training,,Code exercises with real mentor feedback in 60 languages,CEO Command Center,Strategy Assistant,"Strategy Assistant taps exercism.org for learning, research, or reference material. Drop key concepts into Blinko (RAG) so the rest of the Hive can recall them.",,free,free,low,,"1. Open https://exercism.org.
2. Note key takeaways into `Notes/inbox.org` or push to Blinko via `agentmemory MCP`.
3. Build a study-track in `05_PERSONAL/` if multi-week.",,expert faster,3,auto,2026-05-12,photo_topic=Sites that Can turn you into a Tech Expert faster.
EIC-0255,photo_ocr,FB_IMG_1778509487954.jpg,¢ explainshell.com - Pastes any command and explains every part instantly,Explainshell,https://explainshell.com,explainshell.com,Education & Training,,Pastes any command and explains every part instantly,CEO Command Center,Strategy Assistant,"Strategy Assistant taps explainshell.com for learning, research, or reference material. Drop key concepts into Blinko (RAG) so the rest of the Hive can recall them.",,free,free,low,,"1. Open https://explainshell.com.
2. Note key takeaways into `Notes/inbox.org` or push to Blinko via `agentmemory MCP`.
3. Build a study-track in `05_PERSONAL/` if multi-week.",,expert faster,3,auto,2026-05-12,photo_topic=Sites that Can turn you into a Tech Expert faster.
EIC-0256,photo_ocr,FB_IMG_1778509230543.jpg,¢ falstad.com - understand circuits and signals flow,Falstad,https://falstad.com,falstad.com,Education & Training,,understand circuits and signals flow,CEO Command Center,Strategy Assistant,"Strategy Assistant taps falstad.com for learning, research, or reference material. Drop key concepts into Blinko (RAG) so the rest of the Hive can recall them.",,free,free,low,,"1. Open https://falstad.com.
2. Note key takeaways into `Notes/inbox.org` or push to Blinko via `agentmemory MCP`.
3. Build a study-track in `05_PERSONAL/` if multi-week.",,engine internals,3,auto,2026-05-12,photo_topic=Platforms to decode how different systems operate | e engine sim.parts   See engine internals move in real time
EIC-0257,photo_ocr,FB_IMG_1778509497319.jpg,¢ findagrave.com - Burial records for 200 million people worldwide,Findagrave,https://findagrave.com,findagrave.com,Education & Training,,Burial records for 200 million people worldwide,CEO Command Center,Strategy Assistant,"Strategy Assistant taps findagrave.com for learning, research, or reference material. Drop key concepts into Blinko (RAG) so the rest of the Hive can recall them.",,free,free,low,,"1. Open https://findagrave.com.
2. Note key takeaways into `Notes/inbox.org` or push to Blinko via `agentmemory MCP`.
3. Build a study-track in `05_PERSONAL/` if multi-week.",,rare knowledge,3,auto,2026-05-12,photo_topic=Platforms that unlock rare knowledge.. | ¢ passc.net/EarthlmpactDatabase   Every confirmed meteor crater mapped
EIC-0258,photo_ocr,FB_IMG_1778509487954.jpg,¢ fireship.io - modern tech explainers and short courses,Fireship,https://fireship.io,fireship.io,Education & Training,,modern tech explainers and short courses,CEO Command Center,Strategy Assistant,"Strategy Assistant taps fireship.io for learning, research, or reference material. Drop key concepts into Blinko (RAG) so the rest of the Hive can recall them.",,free,free,low,,"1. Open https://fireship.io.
2. Note key takeaways into `Notes/inbox.org` or push to Blinko via `agentmemory MCP`.
3. Build a study-track in `05_PERSONAL/` if multi-week.",,expert faster,3,auto,2026-05-12,photo_topic=Sites that Can turn you into a Tech Expert faster.
EIC-0259,photo_ocr,FB_IMG_1778509192985.jpg,¢ forgottenbooks.com - rare history books collection,Forgottenbooks,https://forgottenbooks.com,forgottenbooks.com,Education & Training,,rare history books collection,CEO Command Center,Strategy Assistant,"Strategy Assistant taps forgottenbooks.com for learning, research, or reference material. Drop key concepts into Blinko (RAG) so the rest of the Hive can recall them.",,free,free,low,,"1. Open https://forgottenbooks.com.
2. Note key takeaways into `Notes/inbox.org` or push to Blinko via `agentmemory MCP`.
3. Build a study-track in `05_PERSONAL/` if multi-week.",,archaeology,3,auto,2026-05-12,photo_topic=Archaeology and History databases uncovering hidden Facts
EIC-0260,photo_ocr,FB_IMG_1778509497319.jpg,"¢ freesound.org - 600,000 real-world field recordings searchable .",Freesound,https://freesound.org,freesound.org,Education & Training,,"600,000 real-world field recordings searchable",CEO Command Center,Strategy Assistant,"Strategy Assistant taps freesound.org for learning, research, or reference material. Drop key concepts into Blinko (RAG) so the rest of the Hive can recall them.",,free,free,low,,"1. Open https://freesound.org.
2. Note key takeaways into `Notes/inbox.org` or push to Blinko via `agentmemory MCP`.
3. Build a study-track in `05_PERSONAL/` if multi-week.",,rare knowledge,3,auto,2026-05-12,photo_topic=Platforms that unlock rare knowledge.. | ¢ passc.net/EarthlmpactDatabase   Every confirmed meteor crater mapped
EIC-0261,photo_ocr,FB_IMG_1778509487954.jpg,¢ frontendmentor.io - -frontend challenges with professional Figma designs,Frontendmentor,https://frontendmentor.io,frontendmentor.io,Education & Training,,-frontend challenges with professional Figma designs,CEO Command Center,Strategy Assistant,"Strategy Assistant taps frontendmentor.io for learning, research, or reference material. Drop key concepts into Blinko (RAG) so the rest of the Hive can recall them.",,free,free,low,,"1. Open https://frontendmentor.io.
2. Note key takeaways into `Notes/inbox.org` or push to Blinko via `agentmemory MCP`.
3. Build a study-track in `05_PERSONAL/` if multi-week.",,expert faster,3,auto,2026-05-12,photo_topic=Sites that Can turn you into a Tech Expert faster.
EIC-0262,photo_ocr,FB_IMG_1778509230543.jpg,¢ gazebosim.org - Simulates robots sensors and physics interactions,Gazebosim,https://gazebosim.org,gazebosim.org,Education & Training,,Simulates robots sensors and physics interactions,CEO Command Center,Strategy Assistant,"Strategy Assistant taps gazebosim.org for learning, research, or reference material. Drop key concepts into Blinko (RAG) so the rest of the Hive can recall them.",,free,free,low,,"1. Open https://gazebosim.org.
2. Note key takeaways into `Notes/inbox.org` or push to Blinko via `agentmemory MCP`.
3. Build a study-track in `05_PERSONAL/` if multi-week.",,engine internals,3,auto,2026-05-12,photo_topic=Platforms to decode how different systems operate | e engine sim.parts   See engine internals move in real time
